uid,product_id,brand,experiment_name,quantity,amount,total_amount
3x6pLOM1u1cgc5xcQj6w2a,10743,Pataks,Experiment 1,1,2.4,7.9
3x6pLOM1u1cgc5xcQj6w2a,10771,Loyd Grossman,Experiment 1,1,3.0,7.9
4KfMDPaDKGKmg6ZY2c97uj,10748,The Spice Tailor,Experiment 1,1,3.85,14.5
4KfMDPaDKGKmg6ZY2c97uj,10789,Sharwoods,Experiment 1,1,2.0,14.5
4KfMDPaDKGKmg6ZY2c97uj,10786,Sharwoods,Experiment 1,1,2.0,14.5
4KfMDPaDKGKmg6ZY2c97uj,10781,Sharwoods,Experiment 1,1,2.8,14.5
4KfMDPaDKGKmg6ZY2c97uj,10773,The Spice Tailor,Experiment 1,1,3.85,14.5
1ZvS2vsZ15N6MJZZiPGfsm,10765,Bens Original,Experiment 1,1,2.6,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10777,Sharwoods,Experiment 1,1,2.5,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10778,Pataks,Experiment 1,1,1.85,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10780,Loyd Grossman,Experiment 1,1,3.0,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10769,The Spice Tailor,Experiment 1,1,3.85,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10786,Sharwoods,Experiment 1,1,2.0,18.8
1ZvS2vsZ15N6MJZZiPGfsm,10771,Loyd Grossman,Experiment 1,1,3.0,18.8
6OUQPfRPP53BSG7fanagTS,10770,Sharwoods,Control,1,2.5,2.5
1rr9zCNexuZa0Qgkpdcny6,10739,Sharwoods,Experiment 1,1,2.5,2.5
4iWzwUeu69dsOJfefPiHEA,10742,Pataks,Control,1,2.4,9.8
4iWzwUeu69dsOJfefPiHEA,10777,Sharwoods,Control,1,2.5,9.8
4iWzwUeu69dsOJfefPiHEA,10752,Pataks,Control,1,2.4,9.8
4iWzwUeu69dsOJfefPiHEA,10761,Sharwoods,Control,1,2.5,9.8
3XsUipvWLUmiuHRkrAflss,10740,Sharwoods,Experiment 1,1,2.5,9.9
3XsUipvWLUmiuHRkrAflss,10742,Pataks,Experiment 1,1,2.4,9.9
3XsUipvWLUmiuHRkrAflss,10739,Sharwoods,Experiment 1,2,5.0,9.9
5Zwb37sGH1J8owHy2KkeGg,10778,Pataks,Control,1,1.85,1.85
0sAB0oMO3rfqercHqtP8eE,10782,Sharwoods,Experiment 1,1,2.8,14.8
0sAB0oMO3rfqercHqtP8eE,10755,Pataks,Experiment 1,1,3.25,14.8
0sAB0oMO3rfqercHqtP8eE,10761,Sharwoods,Experiment 1,1,2.5,14.8
0sAB0oMO3rfqercHqtP8eE,10747,The Spice Tailor,Experiment 1,1,3.85,14.8
0sAB0oMO3rfqercHqtP8eE,10756,Pataks,Experiment 1,1,2.4,14.8
2F28XhpJMs1icypXaPHvvW,10739,Sharwoods,Experiment 2,1,2.5,7.7
2F28XhpJMs1icypXaPHvvW,10781,Sharwoods,Experiment 2,1,2.8,7.7
2F28XhpJMs1icypXaPHvvW,10738,Pataks,Experiment 2,1,2.4,7.7
4ZY0H0pElKSTGEsGDNxQ35,10781,Sharwoods,Experiment 1,1,2.8,2.8
3WDB97CtLWqt1Y1vOlyo98,10760,Pataks,Control,1,1.85,4.65
3WDB97CtLWqt1Y1vOlyo98,10782,Sharwoods,Control,1,2.8,4.65
2IyRIqwPVwslShmZHo7tCT,10766,Pataks,Control,1,1.85,6.2
2IyRIqwPVwslShmZHo7tCT,10760,Pataks,Control,1,1.85,6.2
2IyRIqwPVwslShmZHo7tCT,10744,Sharwoods,Control,1,2.5,6.2
3ii4YnGl6jvyxrcRI2augP,10793,Sharwoods,Experiment 2,1,2.8,2.8
3So59CRzTE6J49NKrUqdFq,10743,Pataks,Experiment 2,8,19.2,25.7
3So59CRzTE6J49NKrUqdFq,10762,Pataks,Experiment 2,1,6.5,25.7
6QOh5YgbAYwBEeac7RUHg5,10771,Loyd Grossman,Control,2,6.0,20.6
6QOh5YgbAYwBEeac7RUHg5,10759,Sharwoods,Control,1,2.5,20.6
6QOh5YgbAYwBEeac7RUHg5,10739,Sharwoods,Control,1,2.5,20.6
6QOh5YgbAYwBEeac7RUHg5,10754,The Spice Tailor,Control,1,3.85,20.6
6QOh5YgbAYwBEeac7RUHg5,10767,Sharwoods,Control,1,2.5,20.6
6QOh5YgbAYwBEeac7RUHg5,10755,Pataks,Control,1,3.25,20.6
4vGCpfPFjqkiCE6DRh26xe,10789,Sharwoods,Experiment 1,1,2.0,4.5
4vGCpfPFjqkiCE6DRh26xe,10740,Sharwoods,Experiment 1,1,2.5,4.5
76Yumuup0tS2WpcyMeXHmr,10751,Sharwoods,Experiment 2,1,2.5,9.85
76Yumuup0tS2WpcyMeXHmr,10764,Pataks,Experiment 2,1,3.0,9.85
76Yumuup0tS2WpcyMeXHmr,10740,Sharwoods,Experiment 2,1,2.5,9.85
76Yumuup0tS2WpcyMeXHmr,10760,Pataks,Experiment 2,1,1.85,9.85
53CnILhVZ7ZCv2DFG5iTRz,10784,Sharwoods,Experiment 2,1,2.8,7.9
53CnILhVZ7ZCv2DFG5iTRz,10744,Sharwoods,Experiment 2,1,2.5,7.9
53CnILhVZ7ZCv2DFG5iTRz,10765,Bens Original,Experiment 2,1,2.6,7.9
2vnNh5NevNxwjpN1VbPpzq,10769,The Spice Tailor,Experiment 2,1,3.85,11.35
2vnNh5NevNxwjpN1VbPpzq,10763,Pataks,Experiment 2,1,2.4,11.35
2vnNh5NevNxwjpN1VbPpzq,10755,Pataks,Experiment 2,1,3.25,11.35
2vnNh5NevNxwjpN1VbPpzq,10760,Pataks,Experiment 2,1,1.85,11.35
6Rsv3Ehi5HtVq9K0eFIW6i,10748,The Spice Tailor,Experiment 1,1,3.85,3.85
5Dzn5WOjA2KeBAnbQx99TB,10753,Loyd Grossman,Control,1,3.0,3.0
0sFID3a2rsibsvwkJDnjWw,10765,Bens Original,Control,1,2.6,5.0
0sFID3a2rsibsvwkJDnjWw,10738,Pataks,Control,1,2.4,5.0
2uBw2y0IDzVpjEyzz5KiyN,10758,Pataks,Experiment 2,1,3.25,20.6
2uBw2y0IDzVpjEyzz5KiyN,10760,Pataks,Experiment 2,1,1.85,20.6
2uBw2y0IDzVpjEyzz5KiyN,10792,Sharwoods,Experiment 2,1,2.8,20.6
2uBw2y0IDzVpjEyzz5KiyN,10777,Sharwoods,Experiment 2,1,2.5,20.6
2uBw2y0IDzVpjEyzz5KiyN,10757,Pataks,Experiment 2,1,2.4,20.6
2uBw2y0IDzVpjEyzz5KiyN,10763,Pataks,Experiment 2,1,2.4,20.6
2uBw2y0IDzVpjEyzz5KiyN,10753,Loyd Grossman,Experiment 2,1,3.0,20.6
2uBw2y0IDzVpjEyzz5KiyN,10736,Pataks,Experiment 2,1,2.4,20.6
346qWIaKi8zN15OT7nUPar,10777,Sharwoods,Control,2,5.0,7.5
346qWIaKi8zN15OT7nUPar,10745,Sharwoods,Control,1,2.5,7.5
6F8tn1l4TwdAlPyZg0DATR,10744,Sharwoods,Experiment 1,1,2.5,2.5
1ywQehi5ACNhYdH9mARjWw,10749,The Spice Tailor,Control,1,3.85,6.25
1ywQehi5ACNhYdH9mARjWw,10736,Pataks,Control,1,2.4,6.25
2ZWbwVpDruBrERAQsgvYJQ,10736,Pataks,Control,2,4.8,21.6
2ZWbwVpDruBrERAQsgvYJQ,10738,Pataks,Control,7,16.8,21.6
67qfb9NsQioCbXY8iFHl37,10736,Pataks,Control,2,4.8,4.8
1nglS3wBkqcMxJFxLlbZ9h,10780,Loyd Grossman,Experiment 2,1,3.0,3.0
5PekLlo3R50UH7mC7t6crr,10742,Pataks,Experiment 2,1,2.4,2.4
0YxlrpJtsBwQ6IB5MC1LDF,10783,Sharwoods,Control,1,2.8,8.55
0YxlrpJtsBwQ6IB5MC1LDF,10762,Pataks,Control,1,3.25,8.55
0YxlrpJtsBwQ6IB5MC1LDF,10767,Sharwoods,Control,1,2.5,8.55
78MypuCZK1xaf2zrTEsiqT,10778,Pataks,Experiment 1,1,1.85,16.3
78MypuCZK1xaf2zrTEsiqT,10776,Sharwoods,Experiment 1,1,2.5,16.3
78MypuCZK1xaf2zrTEsiqT,10744,Sharwoods,Experiment 1,1,2.5,16.3
78MypuCZK1xaf2zrTEsiqT,10739,Sharwoods,Experiment 1,1,2.5,16.3
78MypuCZK1xaf2zrTEsiqT,10777,Sharwoods,Experiment 1,1,2.5,16.3
78MypuCZK1xaf2zrTEsiqT,10766,Pataks,Experiment 1,1,1.85,16.3
78MypuCZK1xaf2zrTEsiqT,10765,Bens Original,Experiment 1,1,2.6,16.3
2uHEfF5IqcZp6lYuyJo7Tv,10770,Sharwoods,Control,1,2.5,15.95
2uHEfF5IqcZp6lYuyJo7Tv,10767,Sharwoods,Control,1,2.5,15.95
2uHEfF5IqcZp6lYuyJo7Tv,10747,The Spice Tailor,Control,1,3.85,15.95
2uHEfF5IqcZp6lYuyJo7Tv,10746,Pataks,Control,1,3.25,15.95
2uHEfF5IqcZp6lYuyJo7Tv,10772,The Spice Tailor,Control,1,3.85,15.95
0JQ7Lycb7xQYNwoqKx4F78,10760,Pataks,Control,1,1.85,12.2
0JQ7Lycb7xQYNwoqKx4F78,10755,Pataks,Control,1,3.25,12.2
0JQ7Lycb7xQYNwoqKx4F78,10772,The Spice Tailor,Control,1,3.85,12.2
0JQ7Lycb7xQYNwoqKx4F78,10774,Pataks,Control,1,3.25,12.2
4JLhti9ZinkJFWIMDIO32A,10777,Sharwoods,Experiment 1,2,5.0,5.0
0vhGwINaTHlm0Uz9Vi4GMB,10738,Pataks,Experiment 1,1,2.4,4.9
0vhGwINaTHlm0Uz9Vi4GMB,10751,Sharwoods,Experiment 1,1,2.5,4.9
5Yx00l8GbojdkzWkqotBQN,10779,The Spice Tailor,Control,1,3.85,16.2
5Yx00l8GbojdkzWkqotBQN,10773,The Spice Tailor,Control,1,3.85,16.2
5Yx00l8GbojdkzWkqotBQN,10749,The Spice Tailor,Control,1,3.85,16.2
5Yx00l8GbojdkzWkqotBQN,10782,Sharwoods,Control,1,2.8,16.2
5Yx00l8GbojdkzWkqotBQN,10778,Pataks,Control,1,1.85,16.2
7K4P1JBxdi5JotoFvs4oMC,10750,Pataks,Experiment 2,1,2.4,13.3
7K4P1JBxdi5JotoFvs4oMC,10790,Sharwoods,Experiment 2,1,2.8,13.3
7K4P1JBxdi5JotoFvs4oMC,10765,Bens Original,Experiment 2,1,2.6,13.3
7K4P1JBxdi5JotoFvs4oMC,10753,Loyd Grossman,Experiment 2,1,3.0,13.3
7K4P1JBxdi5JotoFvs4oMC,10739,Sharwoods,Experiment 2,1,2.5,13.3
6qiiQnbDkhrpQNYeXoqA7r,10766,Pataks,Experiment 2,1,1.85,1.85
2cITGEEMNM8R4eGCnstrgT,10753,Loyd Grossman,Control,1,3.0,18.95
2cITGEEMNM8R4eGCnstrgT,10769,The Spice Tailor,Control,1,3.85,18.95
2cITGEEMNM8R4eGCnstrgT,10759,Sharwoods,Control,1,2.5,18.95
2cITGEEMNM8R4eGCnstrgT,10767,Sharwoods,Control,1,2.5,18.95
2cITGEEMNM8R4eGCnstrgT,10768,The Spice Tailor,Control,1,3.85,18.95
2cITGEEMNM8R4eGCnstrgT,10762,Pataks,Control,1,3.25,18.95
3CkclShbUUi8GTuYTQpYBL,10768,The Spice Tailor,Experiment 2,1,3.85,7.7
3CkclShbUUi8GTuYTQpYBL,10773,The Spice Tailor,Experiment 2,1,3.85,7.7
2QY1OQIxIXoRTpT5qPfsX8,10776,Sharwoods,Experiment 1,1,2.5,14.4
2QY1OQIxIXoRTpT5qPfsX8,10761,Sharwoods,Experiment 1,1,2.5,14.4
2QY1OQIxIXoRTpT5qPfsX8,10752,Pataks,Experiment 1,2,4.8,14.4
2QY1OQIxIXoRTpT5qPfsX8,10765,Bens Original,Experiment 1,1,2.6,14.4
2QY1OQIxIXoRTpT5qPfsX8,10786,Sharwoods,Experiment 1,1,2.0,14.4
7ANWdfqlWdAKA4NQCMvKD5,10784,Sharwoods,Control,1,2.8,7.9
7ANWdfqlWdAKA4NQCMvKD5,10755,Pataks,Control,1,3.25,7.9
7ANWdfqlWdAKA4NQCMvKD5,10766,Pataks,Control,1,1.85,7.9
5bgVQOGXDwopIj4rkub74c,10783,Sharwoods,Control,1,2.8,19.45
5bgVQOGXDwopIj4rkub74c,10748,The Spice Tailor,Control,1,3.85,19.45
5bgVQOGXDwopIj4rkub74c,10752,Pataks,Control,1,2.4,19.45
5bgVQOGXDwopIj4rkub74c,10777,Sharwoods,Control,1,2.5,19.45
5bgVQOGXDwopIj4rkub74c,10738,Pataks,Control,1,2.4,19.45
5bgVQOGXDwopIj4rkub74c,10759,Sharwoods,Control,1,2.5,19.45
5bgVQOGXDwopIj4rkub74c,10764,Pataks,Control,1,3.0,19.45
4x0tkqUJ78wG5fLyhP0GOM,10777,Sharwoods,Control,1,2.5,12.6
4x0tkqUJ78wG5fLyhP0GOM,10770,Sharwoods,Control,1,2.5,12.6
4x0tkqUJ78wG5fLyhP0GOM,10745,Sharwoods,Control,1,2.5,12.6
4x0tkqUJ78wG5fLyhP0GOM,10751,Sharwoods,Control,1,2.5,12.6
4x0tkqUJ78wG5fLyhP0GOM,10765,Bens Original,Control,1,2.6,12.6
17SJbN6jZyQHQt8dy4djIL,10739,Sharwoods,Experiment 1,1,2.5,9.7
17SJbN6jZyQHQt8dy4djIL,10752,Pataks,Experiment 1,1,2.4,9.7
17SJbN6jZyQHQt8dy4djIL,10757,Pataks,Experiment 1,1,2.4,9.7
17SJbN6jZyQHQt8dy4djIL,10736,Pataks,Experiment 1,1,2.4,9.7
1gHwR2Fz9ettZM4FpH0g8A,10778,Pataks,Control,1,1.85,9.2
1gHwR2Fz9ettZM4FpH0g8A,10770,Sharwoods,Control,1,2.5,9.2
1gHwR2Fz9ettZM4FpH0g8A,10764,Pataks,Control,1,3.0,9.2
1gHwR2Fz9ettZM4FpH0g8A,10760,Pataks,Control,1,1.85,9.2
6IVqIzPWyQAiUQbcRPkMC6,10748,The Spice Tailor,Control,1,3.85,7.7
6IVqIzPWyQAiUQbcRPkMC6,10747,The Spice Tailor,Control,1,3.85,7.7
1JNYmHxIjYE06KUFykoOfq,10742,Pataks,Experiment 2,1,2.4,9.9
1JNYmHxIjYE06KUFykoOfq,10765,Bens Original,Experiment 2,1,2.6,9.9
1JNYmHxIjYE06KUFykoOfq,10740,Sharwoods,Experiment 2,1,2.5,9.9
1JNYmHxIjYE06KUFykoOfq,10736,Pataks,Experiment 2,1,2.4,9.9
0E66JOoBjC0LuYTNorJ4lA,10743,Pataks,Control,1,2.4,25.85
0E66JOoBjC0LuYTNorJ4lA,10756,Pataks,Control,1,2.4,25.85
0E66JOoBjC0LuYTNorJ4lA,10781,Sharwoods,Control,4,11.2,25.85
0E66JOoBjC0LuYTNorJ4lA,10753,Loyd Grossman,Control,1,3.0,25.85
0E66JOoBjC0LuYTNorJ4lA,10769,The Spice Tailor,Control,1,3.85,25.85
0E66JOoBjC0LuYTNorJ4lA,10780,Loyd Grossman,Control,1,3.0,25.85
3r4DpMj33IFLBmxB5JNSfy,10738,Pataks,Experiment 2,1,2.4,9.5
3r4DpMj33IFLBmxB5JNSfy,10747,The Spice Tailor,Experiment 2,1,3.85,9.5
3r4DpMj33IFLBmxB5JNSfy,10755,Pataks,Experiment 2,1,3.25,9.5
5AXRHoDa0xaZNncA6BBn3Y,10752,Pataks,Experiment 2,1,2.4,2.4
5ResymALmH66JpmKTpevV9,10780,Loyd Grossman,Experiment 2,1,3.0,10.55
5ResymALmH66JpmKTpevV9,10769,The Spice Tailor,Experiment 2,1,3.85,10.55
5ResymALmH66JpmKTpevV9,10766,Pataks,Experiment 2,1,1.85,10.55
5ResymALmH66JpmKTpevV9,10778,Pataks,Experiment 2,1,1.85,10.55
1OgGwdC6nTtoKhLbMfCwY5,10755,Pataks,Experiment 1,1,3.25,3.25
0e8per5L5MIpOoUp6rbNTP,10743,Pataks,Control,1,2.4,7.7
0e8per5L5MIpOoUp6rbNTP,10770,Sharwoods,Control,1,2.5,7.7
0e8per5L5MIpOoUp6rbNTP,10782,Sharwoods,Control,1,2.8,7.7
6jCsgnRrkT06rpk8IzfMOt,10781,Sharwoods,Experiment 2,2,5.6,8.1
6jCsgnRrkT06rpk8IzfMOt,10739,Sharwoods,Experiment 2,1,2.5,8.1
1B5INMb3Lz4gkt8dEeW7LO,10752,Pataks,Experiment 1,1,2.4,10.2
1B5INMb3Lz4gkt8dEeW7LO,10738,Pataks,Experiment 1,1,2.4,10.2
1B5INMb3Lz4gkt8dEeW7LO,10753,Loyd Grossman,Experiment 1,1,3.0,10.2
1B5INMb3Lz4gkt8dEeW7LO,10736,Pataks,Experiment 1,1,2.4,10.2
0qmqNWHuV1d6clBqO9790c,10754,The Spice Tailor,Experiment 2,2,7.7,23.1
0qmqNWHuV1d6clBqO9790c,10749,The Spice Tailor,Experiment 2,1,3.85,23.1
0qmqNWHuV1d6clBqO9790c,10773,The Spice Tailor,Experiment 2,1,3.85,23.1
0qmqNWHuV1d6clBqO9790c,10747,The Spice Tailor,Experiment 2,1,3.85,23.1
0qmqNWHuV1d6clBqO9790c,10768,The Spice Tailor,Experiment 2,1,3.85,23.1
1XTkoG4fNQ4hiZgdZNwDLI,10777,Sharwoods,Control,2,5.0,11.0
1XTkoG4fNQ4hiZgdZNwDLI,10771,Loyd Grossman,Control,1,3.0,11.0
1XTkoG4fNQ4hiZgdZNwDLI,10780,Loyd Grossman,Control,1,3.0,11.0
2fm3DAdwAdQNfnJibBRgZX,10736,Pataks,Control,2,4.8,9.7
2fm3DAdwAdQNfnJibBRgZX,10742,Pataks,Control,1,2.4,9.7
2fm3DAdwAdQNfnJibBRgZX,10777,Sharwoods,Control,1,2.5,9.7
6wv5ioj2ijqkTJ60t2WgDN,10774,Pataks,Experiment 2,1,3.25,10.95
6wv5ioj2ijqkTJ60t2WgDN,10749,The Spice Tailor,Experiment 2,1,3.85,10.95
6wv5ioj2ijqkTJ60t2WgDN,10748,The Spice Tailor,Experiment 2,1,3.85,10.95
4rHFnCLxSTz4Ev3PK629LF,10751,Sharwoods,Experiment 2,1,2.5,9.8
4rHFnCLxSTz4Ev3PK629LF,10763,Pataks,Experiment 2,1,2.4,9.8
4rHFnCLxSTz4Ev3PK629LF,10750,Pataks,Experiment 2,1,2.4,9.8
4rHFnCLxSTz4Ev3PK629LF,10776,Sharwoods,Experiment 2,1,2.5,9.8
5w9x9cO6VDxpmS5nE1Jg90,10765,Bens Original,Experiment 1,1,2.6,2.6
2DLdYih8yOyqdpyJnVCUjI,10776,Sharwoods,Experiment 1,1,2.5,2.5
3ksdBG4Z3GfO5iXuSRIKgz,10747,The Spice Tailor,Experiment 2,1,3.85,6.25
3ksdBG4Z3GfO5iXuSRIKgz,10736,Pataks,Experiment 2,1,2.4,6.25
7vBfknSLXLKYwUcxBuN9if,10765,Bens Original,Experiment 2,2,5.2,15.9
7vBfknSLXLKYwUcxBuN9if,10769,The Spice Tailor,Experiment 2,1,3.85,15.9
7vBfknSLXLKYwUcxBuN9if,10749,The Spice Tailor,Experiment 2,1,3.85,15.9
7vBfknSLXLKYwUcxBuN9if,10780,Loyd Grossman,Experiment 2,1,3.0,15.9
5tUbekm3c63ismBlBtRTic,10771,Loyd Grossman,Experiment 1,2,6.0,8.6
5tUbekm3c63ismBlBtRTic,10765,Bens Original,Experiment 1,1,2.6,8.6
7o7o2eLkn1n6VZArfe3j0o,10747,The Spice Tailor,Experiment 2,1,3.85,7.7
7o7o2eLkn1n6VZArfe3j0o,10768,The Spice Tailor,Experiment 2,1,3.85,7.7
6wgI6Iv8D9If1A3HNNrULl,10751,Sharwoods,Control,1,2.5,4.9
6wgI6Iv8D9If1A3HNNrULl,10738,Pataks,Control,1,2.4,4.9
6mo1A2BpX8KDUjBmkm26qt,10752,Pataks,Experiment 2,1,2.4,8.15
6mo1A2BpX8KDUjBmkm26qt,10740,Sharwoods,Experiment 2,1,2.5,8.15
6mo1A2BpX8KDUjBmkm26qt,10746,Pataks,Experiment 2,1,3.25,8.15
2UBdq4mLZHTTqGOtXSoS6H,10736,Pataks,Experiment 1,1,2.4,2.4
3i0p6NH1pdIiEDME8tKstm,10744,Sharwoods,Experiment 1,1,2.5,8.0
3i0p6NH1pdIiEDME8tKstm,10770,Sharwoods,Experiment 1,1,2.5,8.0
3i0p6NH1pdIiEDME8tKstm,10771,Loyd Grossman,Experiment 1,1,3.0,8.0
0tyEiV27zEw6esUp65xDwf,10750,Pataks,Experiment 2,1,2.4,4.8
0tyEiV27zEw6esUp65xDwf,10763,Pataks,Experiment 2,1,2.4,4.8
6qavc7ADtIdq37H3sopkdD,10743,Pataks,Control,1,2.4,12.7
6qavc7ADtIdq37H3sopkdD,10740,Sharwoods,Control,1,2.5,12.7
6qavc7ADtIdq37H3sopkdD,10736,Pataks,Control,1,2.4,12.7
6qavc7ADtIdq37H3sopkdD,10757,Pataks,Control,1,2.4,12.7
6qavc7ADtIdq37H3sopkdD,10753,Loyd Grossman,Control,1,3.0,12.7
0S6d99FQi0uMfQAzBetRzM,10784,Sharwoods,Control,1,2.8,2.8
4vPHe5Rta5uWRduvRaFycd,10754,The Spice Tailor,Experiment 2,1,3.85,20.15
4vPHe5Rta5uWRduvRaFycd,10764,Pataks,Experiment 2,1,3.0,20.15
4vPHe5Rta5uWRduvRaFycd,10772,The Spice Tailor,Experiment 2,1,3.85,20.15
4vPHe5Rta5uWRduvRaFycd,10793,Sharwoods,Experiment 2,1,2.8,20.15
4vPHe5Rta5uWRduvRaFycd,10749,The Spice Tailor,Experiment 2,1,3.85,20.15
4vPHe5Rta5uWRduvRaFycd,10784,Sharwoods,Experiment 2,1,2.8,20.15
3IU6oPr6Do0zX31ARZReMK,10764,Pataks,Experiment 2,1,3.0,3.0
1XvDE3wyFg4YPCEjJmuGvx,10744,Sharwoods,Experiment 2,1,2.5,17.45
1XvDE3wyFg4YPCEjJmuGvx,10792,Sharwoods,Experiment 2,1,2.8,17.45
1XvDE3wyFg4YPCEjJmuGvx,10780,Loyd Grossman,Experiment 2,1,3.0,17.45
1XvDE3wyFg4YPCEjJmuGvx,10747,The Spice Tailor,Experiment 2,1,3.85,17.45
1XvDE3wyFg4YPCEjJmuGvx,10793,Sharwoods,Experiment 2,1,2.8,17.45
1XvDE3wyFg4YPCEjJmuGvx,10761,Sharwoods,Experiment 2,1,2.5,17.45
3JtiRFxf63dPloOCgpEC1l,10758,Pataks,Control,1,3.25,3.25
2jtr6rWOsjcYjLghfVt6OR,10760,Pataks,Control,1,1.85,8.1
2jtr6rWOsjcYjLghfVt6OR,10762,Pataks,Control,1,3.25,8.1
2jtr6rWOsjcYjLghfVt6OR,10780,Loyd Grossman,Control,1,3.0,8.1
5j5nBcb71sFnOOACnU35wS,10748,The Spice Tailor,Control,1,3.85,7.7
5j5nBcb71sFnOOACnU35wS,10747,The Spice Tailor,Control,1,3.85,7.7
3Tqg6Hg7FFtIpuaY2yzcyc,10743,Pataks,Experiment 1,1,2.4,4.8
3Tqg6Hg7FFtIpuaY2yzcyc,10752,Pataks,Experiment 1,1,2.4,4.8
4nB2nG5NQaFKYdAAqvielo,10774,Pataks,Control,1,3.25,5.75
4nB2nG5NQaFKYdAAqvielo,10739,Sharwoods,Control,1,2.5,5.75
1BQgZ9OjGY8LJxXcEvBGTe,10755,Pataks,Experiment 1,1,3.25,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10749,The Spice Tailor,Experiment 1,1,3.85,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10787,Sharwoods,Experiment 1,1,2.0,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10773,The Spice Tailor,Experiment 1,1,3.85,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10746,Pataks,Experiment 1,1,3.25,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10761,Sharwoods,Experiment 1,1,2.5,21.7
1BQgZ9OjGY8LJxXcEvBGTe,10780,Loyd Grossman,Experiment 1,1,3.0,21.7
67qlk85umQAbKcsZnu5fsb,10740,Sharwoods,Experiment 1,1,2.5,10.6
67qlk85umQAbKcsZnu5fsb,10781,Sharwoods,Experiment 1,1,2.8,10.6
67qlk85umQAbKcsZnu5fsb,10783,Sharwoods,Experiment 1,1,2.8,10.6
67qlk85umQAbKcsZnu5fsb,10770,Sharwoods,Experiment 1,1,2.5,10.6
4SwiWo9yeYvGUhE9SFSzuK,10761,Sharwoods,Control,1,2.5,5.0
4SwiWo9yeYvGUhE9SFSzuK,10745,Sharwoods,Control,1,2.5,5.0
6g2CkoyrDJEcMGBVOlWWom,10739,Sharwoods,Control,1,2.5,5.0
6g2CkoyrDJEcMGBVOlWWom,10745,Sharwoods,Control,1,2.5,5.0
1LjxfVHBWJqlLtaiGxZGRj,10738,Pataks,Experiment 2,1,2.4,23.9
1LjxfVHBWJqlLtaiGxZGRj,10782,Sharwoods,Experiment 2,1,2.8,23.9
1LjxfVHBWJqlLtaiGxZGRj,10748,The Spice Tailor,Experiment 2,1,3.85,23.9
1LjxfVHBWJqlLtaiGxZGRj,10764,Pataks,Experiment 2,1,3.0,23.9
1LjxfVHBWJqlLtaiGxZGRj,10792,Sharwoods,Experiment 2,1,2.8,23.9
1LjxfVHBWJqlLtaiGxZGRj,10750,Pataks,Experiment 2,1,2.4,23.9
1LjxfVHBWJqlLtaiGxZGRj,10769,The Spice Tailor,Experiment 2,1,3.85,23.9
1LjxfVHBWJqlLtaiGxZGRj,10793,Sharwoods,Experiment 2,1,2.8,23.9
66kBI79Tegm7L6EaVXHftM,10769,The Spice Tailor,Experiment 1,1,3.85,12.1
66kBI79Tegm7L6EaVXHftM,10756,Pataks,Experiment 1,1,2.4,12.1
66kBI79Tegm7L6EaVXHftM,10789,Sharwoods,Experiment 1,1,2.0,12.1
66kBI79Tegm7L6EaVXHftM,10748,The Spice Tailor,Experiment 1,1,3.85,12.1
2O21bZPdAZEsPRRJKnQpXL,10750,Pataks,Experiment 1,1,2.4,12.2
2O21bZPdAZEsPRRJKnQpXL,10777,Sharwoods,Experiment 1,1,2.5,12.2
2O21bZPdAZEsPRRJKnQpXL,10751,Sharwoods,Experiment 1,1,2.5,12.2
2O21bZPdAZEsPRRJKnQpXL,10752,Pataks,Experiment 1,1,2.4,12.2
2O21bZPdAZEsPRRJKnQpXL,10763,Pataks,Experiment 1,1,2.4,12.2
1EmU8vjjywuWyKjPMJj0wG,10761,Sharwoods,Control,1,2.5,5.5
1EmU8vjjywuWyKjPMJj0wG,10764,Pataks,Control,1,3.0,5.5
5L9eyRVsgwT2tjxmOBHgXR,10761,Sharwoods,Experiment 2,1,2.5,6.35
5L9eyRVsgwT2tjxmOBHgXR,10748,The Spice Tailor,Experiment 2,1,3.85,6.35
1uihipWrRUgdKn5x4AMVMp,10782,Sharwoods,Control,1,2.8,6.65
1uihipWrRUgdKn5x4AMVMp,10768,The Spice Tailor,Control,1,3.85,6.65
0jtvXzc4mste6G6e2v3kUG,10777,Sharwoods,Experiment 1,1,2.5,5.5
0jtvXzc4mste6G6e2v3kUG,10753,Loyd Grossman,Experiment 1,1,3.0,5.5
5V4bWEtBpWanJ7j3BCQ9Gf,10745,Sharwoods,Control,1,2.5,15.0
5V4bWEtBpWanJ7j3BCQ9Gf,10744,Sharwoods,Control,1,2.5,15.0
5V4bWEtBpWanJ7j3BCQ9Gf,10777,Sharwoods,Control,1,2.5,15.0
5V4bWEtBpWanJ7j3BCQ9Gf,10761,Sharwoods,Control,1,2.5,15.0
5V4bWEtBpWanJ7j3BCQ9Gf,10736,Pataks,Control,1,2.4,15.0
